AlertID,Attack,RiskScore,Priority,MITRE_Technique,Timestamp
101,Malware Beaconing,91,Critical,Command and Control,2026-03-08 12:18:38
102,DoS Hulk,85,High,Unknown,2026-03-08 12:18:40
103,BENIGN,10,Low,Unknown,2026-03-08 12:18:43
104,DoS Hulk,85,High,Unknown,2026-03-08 12:18:45
105,BENIGN,10,Low,Unknown,2026-03-08 12:18:47
106,DoS Slowhttptest,80,High,Unknown,2026-03-08 12:18:49
107,BENIGN,10,Low,Unknown,2026-03-08 12:18:51
108,BENIGN,10,Low,Unknown,2026-03-08 12:18:54
109,BENIGN,10,Low,Unknown,2026-03-08 12:18:56
110,BENIGN,10,Low,Unknown,2026-03-08 12:18:58
111,BENIGN,10,Low,Unknown,2026-03-08 12:19:00
112,DoS Hulk,85,High,Unknown,2026-03-08 12:19:02
113,BENIGN,10,Low,Unknown,2026-03-08 12:19:04
114,Data Exfiltration,86,High,Exfiltration,2026-03-08 12:19:06
115,BENIGN,10,Low,Unknown,2026-03-08 12:19:09
116,Ransomware Activity,80,High,Impact,2026-03-08 12:19:11
117,BENIGN,10,Low,Unknown,2026-03-08 12:19:13
118,BENIGN,10,Low,Unknown,2026-03-08 12:19:15
119,Phishing Attempt,74,High,Initial Access,2026-03-08 12:19:17
120,BENIGN,10,Low,Unknown,2026-03-08 12:19:19
121,BENIGN,10,Low,Unknown,2026-03-08 12:19:21
122,BENIGN,10,Low,Unknown,2026-03-08 12:19:24
123,BENIGN,10,Low,Unknown,2026-03-08 12:19:26
124,Privilege Escalation,70,High,Privilege Escalation,2026-03-08 12:19:28
125,BENIGN,10,Low,Unknown,2026-03-08 12:19:30
126,BENIGN,10,Low,Unknown,2026-03-08 12:19:32
127,BENIGN,10,Low,Unknown,2026-03-08 12:19:35
128,Data Exfiltration,82,High,Exfiltration,2026-03-08 12:19:37
129,Ransomware Activity,95,Critical,Impact,2026-03-08 12:19:39
130,Data Exfiltration,82,High,Exfiltration,2026-03-08 12:19:41
131,DDoS,90,Critical,Impact,2026-03-08 12:19:43
132,BENIGN,10,Low,Unknown,2026-03-08 12:19:45
133,Ransomware Activity,95,Critical,Impact,2026-03-08 12:19:47
134,Phishing Attempt,78,High,Initial Access,2026-03-08 12:19:49
135,BENIGN,10,Low,Unknown,2026-03-08 12:19:51
136,DDoS,90,Critical,Impact,2026-03-08 12:19:53
137,BENIGN,10,Low,Unknown,2026-03-08 12:19:56
138,Malware Beaconing,80,High,Command and Control,2026-03-08 12:19:58
139,BENIGN,10,Low,Unknown,2026-03-08 12:20:00
140,BENIGN,10,Low,Unknown,2026-03-08 12:20:02
141,Privilege Escalation,81,High,Privilege Escalation,2026-03-08 12:20:04
142,Malware Beaconing,89,High,Command and Control,2026-03-08 12:20:06
143,Phishing Attempt,83,High,Initial Access,2026-03-08 12:20:08
144,DoS Hulk,85,High,Unknown,2026-03-08 12:20:10
145,BENIGN,10,Low,Unknown,2026-03-08 12:20:12
146,BENIGN,10,Low,Unknown,2026-03-08 12:20:14
147,BENIGN,10,Low,Unknown,2026-03-08 12:20:17
148,BENIGN,10,Low,Unknown,2026-03-08 12:20:19
149,BENIGN,10,Low,Unknown,2026-03-08 12:20:21
150,BENIGN,10,Low,Unknown,2026-03-08 12:20:23
151,BENIGN,10,Low,Unknown,2026-03-08 12:20:26
152,Data Exfiltration,81,High,Exfiltration,2026-03-08 12:20:28
153,BENIGN,10,Low,Unknown,2026-03-08 12:20:30
154,DoS Hulk,85,High,Unknown,2026-03-08 12:20:32
155,BENIGN,10,Low,Unknown,2026-03-08 12:20:34
156,BENIGN,10,Low,Unknown,2026-03-08 12:20:37
157,BENIGN,10,Low,Unknown,2026-03-08 12:20:39
158,BENIGN,10,Low,Unknown,2026-03-08 12:20:41
159,DDoS,90,Critical,Impact,2026-03-08 12:20:43
160,BENIGN,10,Low,Unknown,2026-03-08 12:20:45
161,DDoS,90,Critical,Impact,2026-03-08 12:20:48
162,DoS Hulk,85,High,Unknown,2026-03-08 12:20:50
163,Malware Beaconing,90,Critical,Command and Control,2026-03-08 12:20:52
164,BENIGN,10,Low,Unknown,2026-03-08 12:20:54
165,BENIGN,10,Low,Unknown,2026-03-08 12:20:56
166,Malware Beaconing,95,Critical,Command and Control,2026-03-08 12:20:58
167,BENIGN,10,Low,Unknown,2026-03-08 12:21:00
168,BENIGN,10,Low,Unknown,2026-03-08 12:21:03
169,BENIGN,10,Low,Unknown,2026-03-08 12:21:05
170,Privilege Escalation,94,Critical,Privilege Escalation,2026-03-08 12:21:07
171,BENIGN,10,Low,Unknown,2026-03-08 12:21:09
172,BENIGN,10,Low,Unknown,2026-03-08 12:21:11
173,Phishing Attempt,79,High,Initial Access,2026-03-08 12:21:13
174,BENIGN,10,Low,Unknown,2026-03-08 12:21:15
175,BENIGN,10,Low,Unknown,2026-03-08 12:21:17
176,DoS GoldenEye,85,High,Unknown,2026-03-08 12:21:20
177,BENIGN,10,Low,Unknown,2026-03-08 12:21:22
178,BENIGN,10,Low,Unknown,2026-03-08 12:21:24
179,BENIGN,10,Low,Unknown,2026-03-08 12:21:26
180,Malware Beaconing,92,Critical,Command and Control,2026-03-08 12:21:28
181,BENIGN,10,Low,Unknown,2026-03-08 12:21:31
182,Ransomware Activity,73,High,Impact,2026-03-08 12:21:33
183,DoS Hulk,85,High,Unknown,2026-03-08 12:21:35
184,Phishing Attempt,92,Critical,Initial Access,2026-03-08 12:21:37
185,Data Exfiltration,73,High,Exfiltration,2026-03-08 12:21:39
186,DDoS,90,Critical,Impact,2026-03-08 12:21:41
187,PortScan,50,Medium,Reconnaissance,2026-03-08 12:21:43
188,Data Exfiltration,74,High,Exfiltration,2026-03-08 12:21:45
189,BENIGN,10,Low,Unknown,2026-03-08 12:21:48
190,BENIGN,10,Low,Unknown,2026-03-08 12:21:50
191,PortScan,50,Medium,Reconnaissance,2026-03-08 12:21:52
192,BENIGN,10,Low,Unknown,2026-03-08 12:21:54
193,BENIGN,10,Low,Unknown,2026-03-08 12:21:56
194,BENIGN,10,Low,Unknown,2026-03-08 12:21:59
195,BENIGN,10,Low,Unknown,2026-03-08 12:22:01
196,BENIGN,10,Low,Unknown,2026-03-08 12:22:03
197,BENIGN,10,Low,Unknown,2026-03-08 12:22:05
198,BENIGN,10,Low,Unknown,2026-03-08 12:22:07
199,Ransomware Activity,71,High,Impact,2026-03-08 12:22:09
200,Phishing Attempt,95,Critical,Initial Access,2026-03-08 12:22:11
201,BENIGN,10,Low,Unknown,2026-03-08 12:22:14
202,DDoS,90,Critical,Impact,2026-03-08 12:22:16
203,BENIGN,10,Low,Unknown,2026-03-08 12:22:18
204,BENIGN,10,Low,Unknown,2026-03-08 12:22:20
205,Ransomware Activity,87,High,Impact,2026-03-08 12:22:22
206,Ransomware Activity,94,Critical,Impact,2026-03-08 12:22:24
207,Data Exfiltration,72,High,Exfiltration,2026-03-08 12:22:26
208,Ransomware Activity,93,Critical,Impact,2026-03-08 12:22:28
209,BENIGN,10,Low,Unknown,2026-03-08 12:22:30
210,BENIGN,10,Low,Unknown,2026-03-08 12:22:33
211,Data Exfiltration,77,High,Exfiltration,2026-03-08 12:22:35
212,BENIGN,10,Low,Unknown,2026-03-08 12:22:37
213,BENIGN,10,Low,Unknown,2026-03-08 12:22:39
214,BENIGN,10,Low,Unknown,2026-03-08 12:22:41
215,BENIGN,10,Low,Unknown,2026-03-08 12:22:43
216,BENIGN,10,Low,Unknown,2026-03-08 12:22:45
217,BENIGN,10,Low,Unknown,2026-03-08 12:22:48
218,Malware Beaconing,87,High,Command and Control,2026-03-08 12:22:50
219,BENIGN,10,Low,Unknown,2026-03-08 12:22:52
220,Phishing Attempt,78,High,Initial Access,2026-03-08 12:22:54
221,BENIGN,10,Low,Unknown,2026-03-08 12:22:56
222,BENIGN,10,Low,Unknown,2026-03-08 12:22:58
223,BENIGN,10,Low,Unknown,2026-03-08 12:23:00
224,BENIGN,10,Low,Unknown,2026-03-08 12:23:02
225,BENIGN,10,Low,Unknown,2026-03-08 12:23:05
226,BENIGN,10,Low,Unknown,2026-03-08 12:23:07
227,DoS Hulk,85,High,Unknown,2026-03-08 12:23:09
228,BENIGN,10,Low,Unknown,2026-03-08 12:23:11
229,BENIGN,10,Low,Unknown,2026-03-08 12:23:13
230,BENIGN,10,Low,Unknown,2026-03-08 12:23:16
231,Ransomware Activity,86,High,Impact,2026-03-08 12:23:18
232,BENIGN,10,Low,Unknown,2026-03-08 12:23:20
233,BENIGN,10,Low,Unknown,2026-03-08 12:23:22
234,BENIGN,10,Low,Unknown,2026-03-08 12:23:25
235,Ransomware Activity,84,High,Impact,2026-03-08 12:23:27
236,BENIGN,10,Low,Unknown,2026-03-08 12:23:29
237,BENIGN,10,Low,Unknown,2026-03-08 12:23:31
238,BENIGN,10,Low,Unknown,2026-03-08 12:23:33
239,Phishing Attempt,91,Critical,Initial Access,2026-03-08 12:23:35
240,BENIGN,10,Low,Unknown,2026-03-08 12:23:38
241,BENIGN,10,Low,Unknown,2026-03-08 12:23:40
242,BENIGN,10,Low,Unknown,2026-03-08 12:23:42
243,BENIGN,10,Low,Unknown,2026-03-08 12:23:45
244,BENIGN,10,Low,Unknown,2026-03-08 12:23:48
245,BENIGN,10,Low,Unknown,2026-03-08 12:23:50
246,BENIGN,10,Low,Unknown,2026-03-08 12:23:52
247,PortScan,50,Medium,Reconnaissance,2026-03-08 12:23:54
248,BENIGN,10,Low,Unknown,2026-03-08 12:23:57
249,BENIGN,10,Low,Unknown,2026-03-08 12:23:59
250,DDoS,90,Critical,Impact,2026-03-08 12:24:01
251,Data Exfiltration,84,High,Exfiltration,2026-03-08 12:24:03
252,PortScan,50,Medium,Reconnaissance,2026-03-08 12:24:06
253,Ransomware Activity,74,High,Impact,2026-03-08 12:24:08
254,BENIGN,10,Low,Unknown,2026-03-08 12:24:10
255,Data Exfiltration,79,High,Exfiltration,2026-03-08 12:24:12
256,BENIGN,10,Low,Unknown,2026-03-08 12:24:14
257,Privilege Escalation,83,High,Privilege Escalation,2026-03-08 12:24:16
258,BENIGN,10,Low,Unknown,2026-03-08 12:24:19
259,BENIGN,10,Low,Unknown,2026-03-08 12:24:21
260,BENIGN,10,Low,Unknown,2026-03-08 12:24:23
261,BENIGN,10,Low,Unknown,2026-03-08 12:24:26
262,BENIGN,10,Low,Unknown,2026-03-08 12:24:28
263,Phishing Attempt,76,High,Initial Access,2026-03-08 12:24:30
264,Ransomware Activity,89,High,Impact,2026-03-08 12:24:32
265,BENIGN,10,Low,Unknown,2026-03-08 12:24:34
266,BENIGN,10,Low,Unknown,2026-03-08 12:24:36
267,Data Exfiltration,92,Critical,Exfiltration,2026-03-08 12:24:38
268,Phishing Attempt,88,High,Initial Access,2026-03-08 12:24:40
269,DoS Hulk,85,High,Unknown,2026-03-08 12:24:42
270,DoS Hulk,85,High,Unknown,2026-03-08 12:24:45
271,DDoS,90,Critical,Impact,2026-03-08 12:24:47
272,BENIGN,10,Low,Unknown,2026-03-08 12:24:49
273,BENIGN,10,Low,Unknown,2026-03-08 12:24:51
274,BENIGN,10,Low,Unknown,2026-03-08 12:24:53
275,BENIGN,10,Low,Unknown,2026-03-08 12:24:56
276,BENIGN,10,Low,Unknown,2026-03-08 12:24:58
277,BENIGN,10,Low,Unknown,2026-03-08 12:25:00
278,Malware Beaconing,83,High,Command and Control,2026-03-08 12:25:02
279,BENIGN,10,Low,Unknown,2026-03-08 12:25:04
280,Malware Beaconing,76,High,Command and Control,2026-03-08 12:25:06
281,Ransomware Activity,84,High,Impact,2026-03-08 12:25:08
282,BENIGN,10,Low,Unknown,2026-03-08 12:25:10
283,BENIGN,10,Low,Unknown,2026-03-08 12:25:13
284,BENIGN,10,Low,Unknown,2026-03-08 12:25:15
285,DoS Hulk,85,High,Unknown,2026-03-08 12:25:17
286,BENIGN,10,Low,Unknown,2026-03-08 12:25:19
287,BENIGN,10,Low,Unknown,2026-03-08 12:25:21
288,DDoS,90,Critical,Impact,2026-03-08 12:25:23
289,BENIGN,10,Low,Unknown,2026-03-08 12:25:26
290,BENIGN,10,Low,Unknown,2026-03-08 12:25:28
291,BENIGN,10,Low,Unknown,2026-03-08 12:25:30
292,BENIGN,10,Low,Unknown,2026-03-08 12:25:32
293,BENIGN,10,Low,Unknown,2026-03-08 12:25:34
294,BENIGN,10,Low,Unknown,2026-03-08 12:25:37
295,BENIGN,10,Low,Unknown,2026-03-08 12:25:39
296,DoS Hulk,85,High,Unknown,2026-03-08 12:25:41
297,BENIGN,10,Low,Unknown,2026-03-08 12:25:43
298,BENIGN,10,Low,Unknown,2026-03-08 12:25:46
299,BENIGN,10,Low,Unknown,2026-03-08 12:25:48
300,BENIGN,10,Low,Unknown,2026-03-08 12:25:50
301,Privilege Escalation,83,High,Privilege Escalation,2026-03-08 12:25:52
302,BENIGN,10,Low,Unknown,2026-03-08 12:25:54
303,BENIGN,10,Low,Unknown,2026-03-08 12:25:56
304,Data Exfiltration,91,Critical,Exfiltration,2026-03-08 12:25:58
305,DoS Hulk,85,High,Unknown,2026-03-08 12:26:01
306,BENIGN,10,Low,Unknown,2026-03-08 12:26:03
307,Data Exfiltration,70,High,Exfiltration,2026-03-08 12:26:05
308,BENIGN,10,Low,Unknown,2026-03-08 12:26:07
309,Phishing Attempt,86,High,Initial Access,2026-03-08 12:26:09
310,BENIGN,10,Low,Unknown,2026-03-08 12:26:11
311,BENIGN,10,Low,Unknown,2026-03-08 12:26:14
312,Phishing Attempt,70,High,Initial Access,2026-03-08 12:26:16
313,Ransomware Activity,83,High,Impact,2026-03-08 12:26:18
314,BENIGN,10,Low,Unknown,2026-03-08 12:26:20
315,Ransomware Activity,92,Critical,Impact,2026-03-08 12:26:22
316,BENIGN,10,Low,Unknown,2026-03-08 12:26:24
317,BENIGN,10,Low,Unknown,2026-03-08 12:26:26
318,BENIGN,10,Low,Unknown,2026-03-08 12:26:29
319,DDoS,90,Critical,Impact,2026-03-08 12:26:31
320,BENIGN,10,Low,Unknown,2026-03-08 12:26:33
321,BENIGN,10,Low,Unknown,2026-03-08 12:26:35
322,BENIGN,10,Low,Unknown,2026-03-08 12:26:37
323,SSH-Patator,75,High,Credential Access,2026-03-08 12:26:40
324,BENIGN,10,Low,Unknown,2026-03-08 12:26:42
325,DDoS,90,Critical,Impact,2026-03-08 12:26:44
326,Malware Beaconing,88,High,Command and Control,2026-03-08 12:26:46
327,BENIGN,10,Low,Unknown,2026-03-08 12:26:48
328,Privilege Escalation,74,High,Privilege Escalation,2026-03-08 12:26:50
329,BENIGN,10,Low,Unknown,2026-03-08 12:26:52
330,Data Exfiltration,95,Critical,Exfiltration,2026-03-08 12:26:54
331,Phishing Attempt,76,High,Initial Access,2026-03-08 12:26:56
332,BENIGN,10,Low,Unknown,2026-03-08 12:26:59
333,Ransomware Activity,90,Critical,Impact,2026-03-08 12:27:01
334,Privilege Escalation,70,High,Privilege Escalation,2026-03-08 12:27:03
335,BENIGN,10,Low,Unknown,2026-03-08 12:27:05
336,BENIGN,10,Low,Unknown,2026-03-08 12:27:07
337,BENIGN,10,Low,Unknown,2026-03-08 12:27:09
338,Malware Beaconing,84,High,Command and Control,2026-03-08 12:27:11
339,BENIGN,10,Low,Unknown,2026-03-08 12:27:14
340,Phishing Attempt,81,High,Initial Access,2026-03-08 12:27:16
341,BENIGN,10,Low,Unknown,2026-03-08 12:27:18
342,BENIGN,10,Low,Unknown,2026-03-08 12:27:20
343,BENIGN,10,Low,Unknown,2026-03-08 12:27:22
344,BENIGN,10,Low,Unknown,2026-03-08 12:27:24
345,Malware Beaconing,87,High,Command and Control,2026-03-08 12:27:26
346,DoS slowloris,80,High,Unknown,2026-03-08 12:27:29
347,DoS Hulk,85,High,Unknown,2026-03-08 12:27:31
348,Ransomware Activity,85,High,Impact,2026-03-08 12:27:33
349,BENIGN,10,Low,Unknown,2026-03-08 12:27:35
350,Phishing Attempt,77,High,Initial Access,2026-03-08 12:27:37
351,DoS Hulk,85,High,Unknown,2026-03-08 12:27:39
352,Malware Beaconing,83,High,Command and Control,2026-03-08 12:27:41
353,BENIGN,10,Low,Unknown,2026-03-08 12:27:43
354,BENIGN,10,Low,Unknown,2026-03-08 12:27:45
355,BENIGN,10,Low,Unknown,2026-03-08 12:27:48
356,BENIGN,10,Low,Unknown,2026-03-08 12:27:50
357,Malware Beaconing,78,High,Command and Control,2026-03-08 12:27:52
358,Phishing Attempt,72,High,Initial Access,2026-03-08 12:27:54
359,BENIGN,10,Low,Unknown,2026-03-08 12:27:56
360,BENIGN,10,Low,Unknown,2026-03-08 12:27:58
361,BENIGN,10,Low,Unknown,2026-03-08 12:28:00
362,BENIGN,10,Low,Unknown,2026-03-08 12:28:03
363,BENIGN,10,Low,Unknown,2026-03-08 12:28:05
364,BENIGN,10,Low,Unknown,2026-03-08 12:28:07
365,DoS Hulk,85,High,Unknown,2026-03-08 12:28:09
366,Ransomware Activity,76,High,Impact,2026-03-08 12:28:11
367,PortScan,50,Medium,Reconnaissance,2026-03-08 12:28:14
368,BENIGN,10,Low,Unknown,2026-03-08 12:28:16
369,BENIGN,10,Low,Unknown,2026-03-08 12:28:18
370,BENIGN,10,Low,Unknown,2026-03-08 12:28:20
371,BENIGN,10,Low,Unknown,2026-03-08 12:28:22
372,BENIGN,10,Low,Unknown,2026-03-08 12:28:25
373,BENIGN,10,Low,Unknown,2026-03-08 12:28:27
374,Privilege Escalation,95,Critical,Privilege Escalation,2026-03-08 12:28:29
375,BENIGN,10,Low,Unknown,2026-03-08 12:28:31
376,Privilege Escalation,91,Critical,Privilege Escalation,2026-03-08 12:28:33
377,BENIGN,10,Low,Unknown,2026-03-08 12:28:35
378,BENIGN,10,Low,Unknown,2026-03-08 12:28:37
379,DoS Hulk,85,High,Unknown,2026-03-08 12:28:40
380,DoS Hulk,85,High,Unknown,2026-03-08 12:28:42
381,BENIGN,10,Low,Unknown,2026-03-08 12:28:44
382,BENIGN,10,Low,Unknown,2026-03-08 12:28:46
383,Privilege Escalation,71,High,Privilege Escalation,2026-03-08 12:28:48
384,BENIGN,10,Low,Unknown,2026-03-08 12:28:51
385,Phishing Attempt,78,High,Initial Access,2026-03-08 12:28:53
386,BENIGN,10,Low,Unknown,2026-03-08 12:28:55
387,BENIGN,10,Low,Unknown,2026-03-08 12:28:57
388,Phishing Attempt,94,Critical,Initial Access,2026-03-08 12:28:59
389,BENIGN,10,Low,Unknown,2026-03-08 12:29:01
390,BENIGN,10,Low,Unknown,2026-03-08 12:29:03
391,BENIGN,10,Low,Unknown,2026-03-08 12:29:06
392,DDoS,90,Critical,Impact,2026-03-08 12:29:08
393,DDoS,90,Critical,Impact,2026-03-08 12:29:10
394,BENIGN,10,Low,Unknown,2026-03-08 12:29:12
395,BENIGN,10,Low,Unknown,2026-03-08 12:29:14
396,BENIGN,10,Low,Unknown,2026-03-08 12:29:17
397,BENIGN,10,Low,Unknown,2026-03-08 12:29:19
398,BENIGN,10,Low,Unknown,2026-03-08 12:29:21
399,Data Exfiltration,71,High,Exfiltration,2026-03-08 12:29:23
400,Privilege Escalation,81,High,Privilege Escalation,2026-03-08 12:29:25
401,BENIGN,10,Low,Unknown,2026-03-08 12:29:27
402,PortScan,50,Medium,Reconnaissance,2026-03-08 12:29:29
403,BENIGN,10,Low,Unknown,2026-03-08 12:29:32
404,BENIGN,10,Low,Unknown,2026-03-08 12:29:34
405,BENIGN,10,Low,Unknown,2026-03-08 12:29:36
406,BENIGN,10,Low,Unknown,2026-03-08 12:29:38
407,BENIGN,10,Low,Unknown,2026-03-08 12:29:41
408,BENIGN,10,Low,Unknown,2026-03-08 12:29:43
409,BENIGN,10,Low,Unknown,2026-03-08 12:29:45
410,BENIGN,10,Low,Unknown,2026-03-08 12:29:47
411,BENIGN,10,Low,Unknown,2026-03-08 12:29:49
412,BENIGN,10,Low,Unknown,2026-03-08 12:29:52
413,BENIGN,10,Low,Unknown,2026-03-08 12:29:54
414,BENIGN,10,Low,Unknown,2026-03-08 12:29:56
415,DoS Hulk,85,High,Unknown,2026-03-08 12:29:58
416,BENIGN,10,Low,Unknown,2026-03-08 12:30:00
417,PortScan,50,Medium,Reconnaissance,2026-03-08 12:30:03
418,DDoS,90,Critical,Impact,2026-03-08 12:30:05
419,BENIGN,10,Low,Unknown,2026-03-08 12:30:07
420,Privilege Escalation,88,High,Privilege Escalation,2026-03-08 12:30:09
421,Ransomware Activity,87,High,Impact,2026-03-08 12:30:11
422,Malware Beaconing,73,High,Command and Control,2026-03-08 12:30:13
423,Phishing Attempt,76,High,Initial Access,2026-03-08 12:30:15
424,BENIGN,10,Low,Unknown,2026-03-08 12:30:17
425,Malware Beaconing,78,High,Command and Control,2026-03-08 12:30:19
426,BENIGN,10,Low,Unknown,2026-03-08 12:30:21
427,Privilege Escalation,75,High,Privilege Escalation,2026-03-08 12:30:23
428,BENIGN,10,Low,Unknown,2026-03-08 12:30:26
429,BENIGN,10,Low,Unknown,2026-03-08 12:30:28
430,BENIGN,10,Low,Unknown,2026-03-08 12:30:30
431,BENIGN,10,Low,Unknown,2026-03-08 12:30:32
432,BENIGN,10,Low,Unknown,2026-03-08 12:30:35
433,BENIGN,10,Low,Unknown,2026-03-08 12:30:37
434,BENIGN,10,Low,Unknown,2026-03-08 12:30:39
435,Data Exfiltration,76,High,Exfiltration,2026-03-08 12:30:41
436,Phishing Attempt,93,Critical,Initial Access,2026-03-08 12:30:43
437,BENIGN,10,Low,Unknown,2026-03-08 12:30:45
438,BENIGN,10,Low,Unknown,2026-03-08 12:30:47
439,BENIGN,10,Low,Unknown,2026-03-08 12:30:50
440,BENIGN,10,Low,Unknown,2026-03-08 12:30:52
441,Data Exfiltration,91,Critical,Exfiltration,2026-03-08 12:30:54
442,BENIGN,10,Low,Unknown,2026-03-08 12:30:56
443,BENIGN,10,Low,Unknown,2026-03-08 12:30:58
444,BENIGN,10,Low,Unknown,2026-03-08 12:31:00
445,DDoS,90,Critical,Impact,2026-03-08 12:31:03
446,BENIGN,10,Low,Unknown,2026-03-08 12:31:05
447,BENIGN,10,Low,Unknown,2026-03-08 12:31:07
448,BENIGN,10,Low,Unknown,2026-03-08 12:31:09
449,Phishing Attempt,76,High,Initial Access,2026-03-08 12:31:11
450,DDoS,90,Critical,Impact,2026-03-08 12:31:13
451,BENIGN,10,Low,Unknown,2026-03-08 12:31:16
452,Malware Beaconing,78,High,Command and Control,2026-03-08 12:31:18
453,Data Exfiltration,85,High,Exfiltration,2026-03-08 12:31:20
454,PortScan,50,Medium,Reconnaissance,2026-03-08 12:31:22
455,BENIGN,10,Low,Unknown,2026-03-08 12:31:24
456,Privilege Escalation,82,High,Privilege Escalation,2026-03-08 12:31:26
457,Malware Beaconing,85,High,Command and Control,2026-03-08 12:31:28
458,BENIGN,10,Low,Unknown,2026-03-08 12:31:30
459,Malware Beaconing,95,Critical,Command and Control,2026-03-08 12:31:32
460,DoS Hulk,85,High,Unknown,2026-03-08 12:31:34
461,BENIGN,10,Low,Unknown,2026-03-08 12:31:37
462,BENIGN,10,Low,Unknown,2026-03-08 12:31:39
463,BENIGN,10,Low,Unknown,2026-03-08 12:31:41
464,DoS Hulk,85,High,Unknown,2026-03-08 12:31:56
465,BENIGN,10,Low,Unknown,2026-03-08 12:31:58
466,BENIGN,10,Low,Unknown,2026-03-08 12:32:00
467,BENIGN,10,Low,Unknown,2026-03-08 12:32:02
468,Malware Beaconing,94,Critical,Command and Control,2026-03-08 12:32:04
469,BENIGN,10,Low,Unknown,2026-03-08 12:32:06
470,BENIGN,10,Low,Unknown,2026-03-08 12:32:09
471,BENIGN,10,Low,Unknown,2026-03-08 12:32:11
472,BENIGN,10,Low,Unknown,2026-03-08 12:32:13
473,Privilege Escalation,89,High,Privilege Escalation,2026-03-08 12:32:15
474,BENIGN,10,Low,Unknown,2026-03-08 12:32:17
475,DoS Hulk,85,High,Unknown,2026-03-08 12:32:19
476,Data Exfiltration,74,High,Exfiltration,2026-03-08 12:32:21
477,Privilege Escalation,87,High,Privilege Escalation,2026-03-08 12:32:23
478,BENIGN,10,Low,Unknown,2026-03-08 12:32:26
479,Phishing Attempt,94,Critical,Initial Access,2026-03-08 12:32:28
480,Privilege Escalation,94,Critical,Privilege Escalation,2026-03-08 12:32:30
481,BENIGN,10,Low,Unknown,2026-03-08 12:32:32
482,Malware Beaconing,85,High,Command and Control,2026-03-08 12:32:34
483,BENIGN,10,Low,Unknown,2026-03-08 12:32:36
484,Ransomware Activity,77,High,Impact,2026-03-08 12:32:38
485,Phishing Attempt,81,High,Initial Access,2026-03-08 12:32:40
486,BENIGN,10,Low,Unknown,2026-03-08 12:32:42
487,Phishing Attempt,93,Critical,Initial Access,2026-03-08 12:32:45
488,Phishing Attempt,86,High,Initial Access,2026-03-08 12:32:47
489,BENIGN,10,Low,Unknown,2026-03-08 12:32:49
490,BENIGN,10,Low,Unknown,2026-03-08 12:32:51
491,BENIGN,10,Low,Unknown,2026-03-08 12:32:53
492,BENIGN,10,Low,Unknown,2026-03-08 12:32:55
493,Data Exfiltration,71,High,Exfiltration,2026-03-08 12:32:57
494,BENIGN,10,Low,Unknown,2026-03-08 12:32:59
495,BENIGN,10,Low,Unknown,2026-03-08 12:33:02
496,BENIGN,10,Low,Unknown,2026-03-08 12:33:04
497,DoS Hulk,85,High,Unknown,2026-03-08 12:33:06
498,BENIGN,10,Low,Unknown,2026-03-08 12:33:08
499,BENIGN,10,Low,Unknown,2026-03-08 12:33:10
500,Malware Beaconing,94,Critical,Command and Control,2026-03-08 12:33:12
501,BENIGN,10,Low,Unknown,2026-03-08 12:33:14
502,BENIGN,10,Low,Unknown,2026-03-08 12:33:17
503,PortScan,50,Medium,Reconnaissance,2026-03-08 12:33:19
504,BENIGN,10,Low,Unknown,2026-03-08 12:33:21
505,BENIGN,10,Low,Unknown,2026-03-08 12:33:24
506,BENIGN,10,Low,Unknown,2026-03-08 12:33:27
507,BENIGN,10,Low,Unknown,2026-03-08 12:33:29
508,BENIGN,10,Low,Unknown,2026-03-08 12:33:32
509,Privilege Escalation,85,High,Privilege Escalation,2026-03-08 12:33:34
510,Ransomware Activity,75,High,Impact,2026-03-08 12:33:36
511,BENIGN,10,Low,Unknown,2026-03-08 12:33:38
512,BENIGN,10,Low,Unknown,2026-03-08 12:33:40
513,BENIGN,10,Low,Unknown,2026-03-08 12:33:43
514,BENIGN,10,Low,Unknown,2026-03-08 12:33:45
515,BENIGN,10,Low,Unknown,2026-03-08 12:33:47
516,Malware Beaconing,90,Critical,Command and Control,2026-03-08 12:33:49
517,BENIGN,10,Low,Unknown,2026-03-08 12:33:52
518,BENIGN,10,Low,Unknown,2026-03-08 12:33:54
519,Ransomware Activity,84,High,Impact,2026-03-08 12:33:56
520,Privilege Escalation,81,High,Privilege Escalation,2026-03-08 12:33:58
521,BENIGN,10,Low,Unknown,2026-03-08 12:34:00
522,BENIGN,10,Low,Unknown,2026-03-08 12:34:02
523,Malware Beaconing,87,High,Command and Control,2026-03-08 12:34:04
524,BENIGN,10,Low,Unknown,2026-03-08 12:34:06
525,Privilege Escalation,71,High,Privilege Escalation,2026-03-08 12:34:08
526,BENIGN,10,Low,Unknown,2026-03-08 12:34:11
527,DoS Hulk,85,High,Unknown,2026-03-08 12:34:13
528,BENIGN,10,Low,Unknown,2026-03-08 12:34:15
